конфета,15,22,2024-06-05
яблоко,14,15,2024-06-01
печенье,10,23,2024-06-25
слива,10,15,2024-06-10
конфета,8,22,2024-06-10
слива,5,15,2024-06-11
слива,2,15,2024-06-10
печенье,7,23,2024-06-24
слива,18,15,2024-06-15
печенье,1,23,2024-06-21
слива,20,15,2024-06-09
груша,6,11,2024-06-01
слива,4,15,2024-06-01
конфета,18,22,2024-06-20
груша,13,11,2024-06-03
груша,14,11,2024-06-11
груша,19,11,2024-06-13
груша,8,11,2024-06-22
яблоко,7,15,2024-06-16
печенье,1,23,2024-06-24
слива,4,15,2024-06-13
яблоко,17,15,2024-06-26
груша,16,11,2024-06-18
груша,13,11,2024-06-17
печенье,14,23,2024-06-19
печенье,8,23,2024-06-29
конфета,18,22,2024-06-06
печенье,12,23,2024-06-19
слива,6,15,2024-06-01
груша,14,11,2024-06-25
печенье,14,23,2024-06-22
слива,10,15,2024-06-15
груша,14,11,2024-06-08
слива,2,15,2024-06-16
конфета,16,22,2024-06-21
конфета,5,22,2024-06-17
груша,20,11,2024-06-15
конфета,6,22,2024-06-08
слива,9,15,2024-06-26
печенье,5,23,2024-06-28
печенье,14,23,2024-06-12
конфета,6,22,2024-06-09
печенье,14,23,2024-06-23
яблоко,8,15,2024-06-20
печенье,3,23,2024-06-09
слива,11,15,2024-06-04
яблоко,16,15,2024-06-02
яблоко,9,15,2024-06-19
конфета,16,22,2024-06-16
конфета,2,22,2024-06-09
груша,2,11,2024-06-24
яблоко,11,15,2024-06-11
яблоко,9,15,2024-06-12
печенье,13,23,2024-06-15
яблоко,7,15,2024-06-09
яблоко,17,15,2024-06-06
конфета,7,22,2024-06-27
