печенье,18,23,2024-06-29
слива,20,15,2024-06-24
печенье,18,23,2024-06-25
конфета,8,22,2024-06-17
слива,6,15,2024-06-10
груша,7,11,2024-06-20
печенье,9,23,2024-06-03
печенье,4,23,2024-06-05
конфета,15,22,2024-06-29
печенье,4,23,2024-06-03
яблоко,19,15,2024-06-16
слива,1,15,2024-06-22
печенье,2,23,2024-06-01
яблоко,8,15,2024-06-14
печенье,16,23,2024-06-29
слива,19,15,2024-06-27
конфета,3,22,2024-06-08
яблоко,9,15,2024-06-05
груша,4,11,2024-06-13
печенье,12,23,2024-06-01
яблоко,20,15,2024-06-01
яблоко,7,15,2024-06-17
печенье,2,23,2024-06-11
печенье,3,23,2024-06-16
яблоко,10,15,2024-06-10
груша,7,11,2024-06-19
конфета,7,22,2024-06-09
груша,1,11,2024-06-12
груша,4,11,2024-06-27
груша,15,11,2024-06-16
слива,9,15,2024-06-14
слива,16,15,2024-06-16
яблоко,8,15,2024-06-17
печенье,8,23,2024-06-12
груша,6,11,2024-06-09
слива,2,15,2024-06-08
груша,9,11,2024-06-25
печенье,9,23,2024-06-17
груша,10,11,2024-06-05
яблоко,8,15,2024-06-01
слива,4,15,2024-06-01
печенье,12,23,2024-06-04
груша,10,11,2024-06-19
груша,4,11,2024-06-18
слива,3,15,2024-06-13
яблоко,15,15,2024-06-18
яблоко,19,15,2024-06-16
слива,8,15,2024-06-07
яблоко,1,15,2024-06-07
яблоко,6,15,2024-06-09
слива,3,15,2024-06-23
груша,7,11,2024-06-09
яблоко,6,15,2024-06-06
