конфета,9,22,2024-06-02
печенье,15,23,2024-06-13
яблоко,13,15,2024-06-01
конфета,8,22,2024-06-06
конфета,14,22,2024-06-06
печенье,2,23,2024-06-04
слива,5,15,2024-06-11
груша,19,11,2024-06-06
груша,17,11,2024-06-24
слива,10,15,2024-06-11
слива,20,15,2024-06-16
яблоко,5,15,2024-06-15
яблоко,11,15,2024-06-13
слива,2,15,2024-06-13
яблоко,16,15,2024-06-17
слива,14,15,2024-06-18
груша,7,11,2024-06-10
слива,14,15,2024-06-12
конфета,18,22,2024-06-29
груша,7,11,2024-06-14
слива,10,15,2024-06-19
печенье,9,23,2024-06-18
конфета,6,22,2024-06-05
конфета,16,22,2024-06-29
яблоко,10,15,2024-06-14
печенье,18,23,2024-06-25
конфета,2,22,2024-06-05
печенье,18,23,2024-06-20
печенье,17,23,2024-06-15
конфета,7,22,2024-06-19
слива,8,15,2024-06-21
конфета,2,22,2024-06-25
печенье,1,23,2024-06-15
яблоко,3,15,2024-06-26
слива,5,15,2024-06-07
яблоко,5,15,2024-06-12
печенье,17,23,2024-06-29
слива,12,15,2024-06-14
печенье,2,23,2024-06-04
конфета,16,22,2024-06-28
слива,16,15,2024-06-04
слива,1,15,2024-06-25
груша,8,11,2024-06-21
конфета,8,22,2024-06-02
яблоко,9,15,2024-06-09
конфета,12,22,2024-06-24
груша,19,11,2024-06-13
печенье,19,23,2024-06-28
конфета,16,22,2024-06-03
яблоко,4,15,2024-06-17
конфета,13,22,2024-06-06
груша,5,11,2024-06-02
яблоко,20,15,2024-06-17
слива,1,15,2024-06-07
