конфета,16,22,2024-06-19
слива,18,15,2024-06-07
слива,14,15,2024-06-25
конфета,13,22,2024-06-19
слива,11,15,2024-06-09
слива,3,15,2024-06-05
печенье,11,23,2024-06-27
груша,3,11,2024-06-16
яблоко,1,15,2024-06-01
слива,15,15,2024-06-09
печенье,9,23,2024-06-09
конфета,5,22,2024-06-13
конфета,2,22,2024-06-17
груша,6,11,2024-06-09
слива,13,15,2024-06-24
печенье,2,23,2024-06-15
яблоко,9,15,2024-06-16
груша,8,11,2024-06-26
яблоко,4,15,2024-06-01
слива,6,15,2024-06-21
конфета,13,22,2024-06-09
слива,6,15,2024-06-15
печенье,8,23,2024-06-18
печенье,18,23,2024-06-01
печенье,15,23,2024-06-28
конфета,13,22,2024-06-01
конфета,4,22,2024-06-20
груша,14,11,2024-06-29
печенье,3,23,2024-06-05
печенье,20,23,2024-06-09
печенье,4,23,2024-06-29
печенье,16,23,2024-06-16
слива,8,15,2024-06-03
конфета,4,22,2024-06-29
груша,19,11,2024-06-11
печенье,8,23,2024-06-16
печенье,19,23,2024-06-09
слива,18,15,2024-06-02
груша,4,11,2024-06-09
груша,5,11,2024-06-24
груша,13,11,2024-06-14
груша,15,11,2024-06-24
печенье,6,23,2024-06-26
яблоко,11,15,2024-06-22
груша,17,11,2024-06-16
конфета,10,22,2024-06-23
конфета,4,22,2024-06-26
конфета,7,22,2024-06-14
конфета,4,22,2024-06-22
печенье,13,23,2024-06-25
груша,5,11,2024-06-16
слива,8,15,2024-06-01
конфета,15,22,2024-06-28
яблоко,13,15,2024-06-06
